3-gram,frequency
"('MOVSD', 'MOVSD', 'JNLE')",1
"('MOVSD', 'JNLE', 'MOV')",1
"('FLD', 'MOV', 'FSTP')",3
"('MOV', 'FSTP', 'FLD')",2
"('POP', 'RET_NEAR', 'FILD')",1
"('RET_NEAR', 'FILD', 'TEST')",1
"('FILD', 'TEST', 'FADD')",1
"('TEST', 'FADD', 'FSTP')",1
"('FADD', 'FSTP', 'FILD')",1
"('FSTP', 'FILD', 'FADD')",1
"('FILD', 'FADD', 'FSTP')",1
"('FADD', 'FSTP', 'JZ')",1
"('FSTP', 'JZ', 'MOV')",1
"('JZ', 'JMP', 'LEAVE')",4
"('IMUL', 'CDQ', 'MOV')",2
"('MOV', 'IDIV', 'POP')",1
"('IDIV', 'POP', 'RET_NEAR')",13
"('JZ', 'FSTP', 'FCOM')",5
"('FSTP', 'FCOM', 'FNSTSW')",10
"('FCOM', 'FNSTSW', 'FSTP')",12
"('FNSTSW', 'FSTP', 'TEST')",13
"('FSTP', 'TEST', 'JNP')",11
"('TEST', 'JNP', 'FSTP')",10
"('JNP', 'FSTP', 'FSTP')",10
"('FSTP', 'FSTP', 'JMP')",10
"('JNL', 'CALL_NEAR', 'PUSH')",3
"('MOVSD', 'MOVSD', 'CDQ')",1
"('MOVSD', 'CDQ', 'MOVSD')",1
"('CDQ', 'MOVSD', 'MOV')",1
"('JNB', 'ADD', 'INC')",10
"('IMUL', 'SHL', 'MOV')",3
"('AND', 'IMUL', 'AND')",2
"('IMUL', 'AND', 'OR')",1
"('AND', 'OR', 'IMUL')",1
"('OR', 'IMUL', 'MOV')",1
"('NEG', 'AND', 'MOV')",2
"('SHR', 'NOT', 'MOVZX')",2
"('NOT', 'MOVZX', 'PUSH')",4
"('IMUL', 'AND', 'IMUL')",1
"('LEA', 'ADD', 'SAR')",4
"('NOP', 'LEA', 'MOVZX')",2
"('ADD', 'SAR', 'NOT')",3
"('SAR', 'NOT', 'TEST')",3
"('NOT', 'TEST', 'JNBE')",3
"('TEST', 'JNBE', 'ADD')",3
"('IDIV', 'MOV', 'TEST')",5
"('MOV', 'IDIV', 'MOVZX')",2
"('IDIV', 'MOVZX', 'ADD')",6
"('CDQ', 'IDIV', 'MOVZX')",8
"('CALL_NEAR', 'RET_NEAR', 'MOVSX')",4
"('CWDE', 'MOV', 'LEA')",8
"('STOSD', 'POP', 'JZ')",9
"('JLE', 'SUB', 'CDQ')",1
"('MOVSD', 'SUB', 'MOVSD')",4
"('SUB', 'LEA', 'MOVSD')",1
"('MOVSD', 'INC', 'PUSH')",1
"('INC', 'PUSH', 'MOVSD')",1
"('RET_NEAR', 'TEST', 'JMP')",2
"('TEST', 'JMP', 'XOR')",1
"('TEST', 'JNZ', 'FILD')",1
"('JLE', 'LEA', 'ADD')",3
"('MOV', 'FLD', 'DEC')",1
"('FLD', 'DEC', 'MOV')",1
"('MOV', 'FLD', 'ADD')",1
"('FLD', 'ADD', 'CALL_NEAR')",1
"('AND', 'CALL_NEAR', 'INC')",1
"('JNLE', 'PUSH', 'AND')",1
"('JS', 'CMP', 'JNLE')",5
"('XOR', 'JMP', 'IMUL')",4
"('CALL_NEAR', 'CALL_NEAR', 'SHR')",1
"('RET_NEAR', 'PUSH', 'DEC')",2
"('STOSD', 'AND', 'POP')",4
"('SUB', 'PUSH', 'MOVSX')",7
"('PUSH', 'MOVSX', 'JNZ')",4
"('MOVSX', 'JNZ', 'TEST')",4
"('JNLE', 'OR', 'OR')",4
"('MOVSD', 'JMP', 'PUSH')",5
"('MOV', 'REP_MOVSD', 'CMP')",6
"('LEA', 'REPE_CMPSD', 'LEA')",1
"('JNZ', 'DEC', 'XOR')",8
"('JNL', 'JMP', 'DEC')",1
"('ADD', 'TEST', 'JNBE')",9
"('JS', 'MOV', 'SHR')",3
"('MOV', 'INC', 'CDQ')",1
"('JL', 'INC', 'DEC')",1
"('JNLE', 'ADD', 'PUSH')",2
"('CALL_NEAR', 'DEC', 'JNS')",4
"('SHR', 'POP', 'JMP')",2
"('POP', 'JMP', 'REPE_CMPSD')",3
"('JMP', 'REPE_CMPSD', 'JZ')",3
"('INC', 'RET_NEAR', 'DEC')",2
"('AND', 'AND', 'JNBE')",1
"('AND', 'MOVSD', 'OR')",3
"('MOVSD', 'OR', 'SHR')",3
"('MOVSD', 'JZ', 'JMP')",1
"('LEA', 'CALL_NEAR', 'JB')",1
"('ADD', 'XOR', 'LEAVE')",3
"('SETNZ', 'RET_NEAR', 'CALL_NEAR')",1
"('JNLE', 'XOR', 'RET_NEAR')",3
"('NEG', 'RET_NEAR', 'CALL_NEAR')",1
"('JL', 'DEC', 'JNZ')",1
"('XOR', 'REPE_CMPSD', 'RET_NEAR')",2
"('REPE_CMPSD', 'RET_NEAR', 'CMP')",2
"('JB', 'JMP', 'SHR')",1
"('CALL_NEAR', 'AND', 'MOVZX')",10
"('JNB', 'OR', 'CALL_NEAR')",4
"('INT3', 'MOV', 'CALL_NEAR')",1
"('TEST', 'JNL', 'LEAVE')",8
"('LEA', 'LEA', 'NOP')",2
"('ADD', 'CALL_NEAR', 'NEG')",4
"('MOV', 'REP_MOVSD', 'XOR')",4
"('TEST', 'JNB', 'LEA')",5
"('POP', 'MOVZX', 'CMP')",6
"('JNZ', 'JMP', 'LEAVE')",3
"('JLE', 'PUSH', 'CMP')",1
"('JNBE', 'MOVZX', 'IMUL')",1
"('PUSH', 'XOR', 'SAR')",3
"('XOR', 'SAR', 'MOV')",3
"('JNL', 'PUSH', 'CDQ')",1
"('JLE', 'LEA', 'CDQ')",3
"('JZ', 'CDQ', 'IDIV')",4
"('IDIV', 'LEA', 'MOV')",2
"('CMP', 'JB', 'JNB')",1
"('ADC', 'REP_STOSW', 'LEA')",1
"('REP_STOSW', 'LEA', 'XOR')",1
"('SAR', 'INC', 'POP')",1
"('MOVZX', 'XOR', 'JMP')",3
"('LEA', 'CALL_NEAR', 'JZ')",7
"('JLE', 'MOVSX', 'LEA')",6
"('JMP', 'JZ', 'MOVSX')",1
"('JNS', 'CMP', 'MOV')",2
"('CALL_NEAR', 'CALL_NEAR', 'REP_MOVSD')",2
"('CALL_NEAR', 'REP_MOVSD', 'MOVSW')",4
"('IDIV', 'DEC', 'MOV')",1
"('INC', 'JNS', 'TEST')",1
"('JNS', 'TEST', 'PUSH')",1
"('SETNLE', 'MOV', 'PUSH')",2
"('MOVSX', 'CMP', 'JZ')",23
"('JNLE', 'TEST', 'PUSH')",1
"('MOVSD', 'TEST', 'JLE')",1
"('NEG', 'SBB', 'SUB')",1
"('SBB', 'SUB', 'NOT')",1
"('CDQ', 'PUSH', 'SUB')",10
"('LEA', 'PUSH', 'CDQ')",4
"('JBE', 'JZ', 'MOV')",5
"('JNLE', 'JMP', 'JMP')",3
"('CDQ', 'IDIV', 'IMUL')",4
"('MOVSX', 'MOVZX', 'TEST')",1
"('JZ', 'JLE', 'MOVZX')",14
"('MOVSD', 'JZ', 'POP')",2
"('JNZ', 'NEG', 'PUSH')",2
"('ADD', 'LEA', 'IMUL')",14
"('JZ', 'ADD', 'SHR')",16
"('SHR', 'PUSH', 'CWDE')",6
"('PUSH', 'CWDE', 'PUSH')",6
"('IMUL', 'ADD', 'JS')",1
"('JNL', 'IMUL', 'MOV')",1
"('JLE', 'TEST', 'PUSH')",1
"('CALL_NEAR', 'JNZ', 'XOR')",1
"('XOR', 'REPNE_SCASB', 'XOR')",1
"('REPNE_SCASB', 'XOR', 'INC')",1
"('RET_NEAR', 'LEA', 'IMUL')",6
"('MOV', 'LEAVE', 'JMP')",2
"('LEAVE', 'JMP', 'PUSH')",1
"('LEAVE', 'JMP', 'MOV')",1
"('INC', 'OR', 'CMP')",16
"('JS', 'INC', 'SHL')",3
"('NEG', 'XOR', 'CMP')",2
"('LEA', 'JNB', 'INC')",2
"('JBE', 'INC', 'SUB')",2
"('JNBE', 'ADD', 'SHL')",1
"('LEA', 'XOR', 'SHR')",2
"('JBE', 'XOR', 'SHR')",1
"('JNBE', 'ADD', 'LEAVE')",1
"('LEA', 'CMP', 'SETZ')",4
"('SETZ', 'CMP', 'LEA')",2
"('CMP', 'LEA', 'JNB')",7
"('LEA', 'MOVZX', 'SHR')",9
"('SHR', 'MOVZX', 'SUB')",6
"('SUB', 'NOP', 'ADD')",1
"('NOP', 'ADD', 'CMP')",1
"('JB', 'AND', 'JZ')",4
"('POP', 'LEAVE', 'JMP')",1
"('LEAVE', 'JMP', 'SUB')",1
"('REP_MOVSD', 'REP_MOVSD', 'JNZ')",7
"('REP_MOVSD', 'JNZ', 'POP')",4
"('JZ', 'SHR', 'NOT')",2
"('JL', 'MOVZX', 'CDQ')",4
"('MUL', 'RET_NEAR', 'LEA')",3
"('JNL', 'LEA', 'AND')",1
"('JNL', 'TEST', 'LEA')",4
"('JNB', 'TEST', 'JLE')",4
"('CMP', 'JNL', 'JNL')",3
"('JNL', 'JNL', 'MOV')",3
"('JMP', 'DEC', 'MOVZX')",2
"('JNB', 'LEA', 'TEST')",3
"('AND', 'JZ', 'MOVSX')",4
"('JBE', 'MOVZX', 'LEA')",16
"('LEA', 'CMP', 'SETNZ')",5
"('SETNZ', 'INC', 'ADD')",5
"('JLE', 'TEST', 'LEA')",2
"('JLE', 'ADD', 'CMP')",8
"('XOR', 'AND', 'JZ')",2
"('SHR', 'JNZ', 'MOVZX')",1
"('SUB', 'TEST', 'SETNZ')",2
"('AND', 'JMP', 'LEAVE')",14
"('REPNE_SCASW', 'LEA', 'PUSH')",3
"('AND', 'REP_STOSB', 'TEST')",4
"('REP_STOSB', 'TEST', 'JNZ')",4
"('JNLE', 'JZ', 'AND')",4
"('LEA', 'RET_NEAR', 'ADD')",16
"('SHL', 'CALL_NEAR', 'ADD')",4
"('RET_NEAR', 'NEG', 'PUSH')",5
"('MOV', 'NOP', 'CALL_NEAR')",4
"('NOP', 'CALL_NEAR', 'PUSH')",4
"('LEA', 'TEST', 'LEA')",13
"('MOV', 'JNB', 'IMUL')",12
"('JNLE', 'RET_NEAR', 'NOP')",4
"('RET_NEAR', 'NOP', 'MOV')",4
"('XADD_LOCK', 'JZ', 'AND')",10
"('LEA', 'CMP', 'REP_STOSD')",9
"('CMP', 'REP_STOSD', 'REP_STOSD')",9
"('STOSW', 'STOSB', 'JZ')",9
"('STOSB', 'JZ', 'PUSH')",9
"('SHL', 'SAR', 'NEG')",4
"('SAR', 'NEG', 'SBB')",6
"('IMUL', 'CMP', 'JL')",12
"('POP', 'IDIV', 'POP')",10
"('IDIV', 'POP', 'SUB')",8
"('MOVZX', 'OR', 'RET_NEAR')",8
"('OR', 'RET_NEAR', 'IMUL')",4
"('RET_NEAR', 'IMUL', 'CMP')",4
"('OR', 'RET_NEAR', 'SHR')",5
"('RET_NEAR', 'SHR', 'CMP')",4
"('CMP', 'MOVZX', 'PUSH')",10
"('MOVZX', 'PUSH', 'JZ')",8
"('JL', 'INC', 'XOR')",63
"('XOR', 'MOVSX', 'INC')",4
"('MOVSX', 'INC', 'TEST')",21
"('JL', 'MOVZX', 'ROL')",8
"('ROL', 'ADD', 'MOVSX')",8
"('ADD', 'MOVSX', 'INC')",8
"('DIV', 'MOV', 'RET_NEAR')",8
"('MOVZX', 'SUB', 'LEA')",13
"('JNBE', 'PUSH', 'ADD')",5
"('AND', 'SUB', 'REP_MOVSB')",4
"('SUB', 'REP_MOVSB', 'REP_MOVSB')",4
"('REP_MOVSB', 'MOV', 'LEA')",7
"('LEA', 'JZ', 'DEC')",11
"('JB', 'CALL_NEAR', 'AND')",4
"('POP', 'AND', 'REP_STOSB')",5
"('MOV', 'RET_NEAR', 'NOT')",4
"('RET_NEAR', 'NOT', 'SHR')",4
"('MOV', 'XOR', 'STOSW')",4
"('XOR', 'STOSW', 'STOSB')",4
"('SHR', 'REP_STOSD', 'INC')",4
"('REP_STOSD', 'INC', 'CMP')",4
"('DEC', 'LEA', 'ADD')",8
"('PUSH', 'PUSH', 'REP_STOSD')",7
"('PUSH', 'JBE', 'CMP')",4
"('JZ', 'RET_NEAR', 'AND')",6
"('JNBE', 'CALL_NEAR', 'OR')",4
"('JNBE', 'CALL_NEAR', 'JMP')",5
"('POP', 'JMP', 'MOVSX')",4
"('JMP', 'OR', 'LEAVE')",6
"('MOV', 'CALL_NEAR', 'FNINIT')",5
"('CALL_NEAR', 'FNINIT', 'FLDCW')",4
"('FNINIT', 'FLDCW', 'RET_NEAR')",4
"('FLDCW', 'RET_NEAR', 'MOV')",5
"('XOR', 'RET_NEAR', 'LEAVE')",5
"('REPE_CMPSB', 'JNZ', 'CALL_NEAR')",4
"('REPE_CMPSB', 'JZ', 'MOV')",15
"('XOR', 'REPE_CMPSB', 'JNZ')",28
"('MOV', 'JZ', 'RET_NEAR')",9
"('AND', 'REP_MOVSB', 'INC')",4
"('REP_MOVSB', 'INC', 'MOV')",4
"('ADD', 'SHR', 'REP_MOVSD')",14
"('AND', 'POP', 'REP_MOVSB')",5
"('POP', 'REP_MOVSB', 'POP')",4
"('MOV', 'PUSH', 'SETZ')",10
"('POP', 'SHL', 'MOV')",8
"('REP_MOVSB', 'MOV', 'CMP')",5
"('MOVSD', 'INC', 'LEA')",18
"('OR', 'LEA', 'REP_STOSD')",10
"('INC', 'MOV', 'NOT')",8
"('NOT', 'CMP', 'JNBE')",16
"('OR', 'SHL', 'CMP')",5
"('SHL', 'CMP', 'POP')",4
"('SETNZ', 'AND', 'OR')",13
"('XOR', 'SHL', 'CMP')",8
"('SHL', 'CMP', 'SETNZ')",8
"('SHL', 'AND', 'CMP')",4
"('SAR', 'AND', 'PUSH')",19
"('SETNZ', 'AND', 'SHL')",12
"('SAR', 'SHL', 'AND')",16
"('SHL', 'OR', 'SAR')",8
"('OR', 'SAR', 'SHL')",8
"('MOVZX', 'SETNZ', 'AND')",4
"('INC', 'SHR', 'TEST')",14
"('CMP', 'JNB', 'RET_NEAR')",4
"('JNB', 'RET_NEAR', 'PUSH')",4
"('LEA', 'SHL', 'CALL_NEAR')",4
"('REP_MOVSB', 'LEA', 'CALL_NEAR')",4
"('JMP', 'REP_MOVSD', 'MOV')",3
"('JB', 'NOT', 'MOV')",4
"('LEA', 'REP_STOSD', 'XOR')",4
"('REP_STOSD', 'XOR', 'JMP')",5
"('DEC', 'JMP', 'RET_NEAR')",4
"('JNBE', 'AND', 'AND')",7
"('NOT', 'MOV', 'LEA')",5
"('JBE', 'INC', 'ADD')",13
"('JZ', 'RET_NEAR', 'INC')",4
"('MOV', 'POP', 'REPE_CMPSB')",4
"('POP', 'REPE_CMPSB', 'REPE_CMPSB')",5
"('JLE', 'MOVZX', 'LEA')",10
"('CMP', 'SETNZ', 'LEAVE')",17
"('AND', 'REP_MOVSB', 'AND')",4
"('REP_MOVSB', 'AND', 'POP')",6
"('LEA', 'SUB', 'LEAVE')",8
"('SUB', 'LEAVE', 'RET_NEAR')",8
"('JNZ', 'POP', 'MOVZX')",8
"('JNB', 'CALL_NEAR', 'RET_NEAR')",4
"('MOVZX', 'INC', 'JMP')",14
"('POP', 'MOVZX', 'INC')",4
"('LEA', 'LEA', 'REP_STOSD')",7
"('JB', 'JNBE', 'TEST')",12
"('MOVZX', 'INC', 'POP')",4
"('XOR', 'POP', 'REPE_CMPSB')",13
"('POP', 'REPE_CMPSB', 'JZ')",4
"('REPE_CMPSB', 'JZ', 'INC')",5
"('POP', 'REPE_CMPSB', 'INC')",4
"('POP', 'REPE_CMPSB', 'MOV')",4
"('MOV', 'STOSD', 'FLDZ')",4
"('STOSD', 'FLDZ', 'STOSD')",4
"('FLDZ', 'STOSD', 'STOSD')",4
"('STOSD', 'STOSD', 'FSTP')",4
"('STOSD', 'FSTP', 'FLDZ')",4
"('FSTP', 'FLDZ', 'MOV')",4
"('FLDZ', 'MOV', 'OR')",4
"('MOV', 'OR', 'MOVSD')",4
"('OR', 'MOVSD', 'FSTP')",4
"('MOVSD', 'FSTP', 'MOVSD')",4
"('FSTP', 'MOVSD', 'MOVSD')",4
"('MOV', 'MOVSD', 'POP')",4
"('STOSD', 'AND', 'MOV')",5
"('XOR', 'REPNE_SCASB', 'MOVZX')",4
"('REPNE_SCASB', 'MOVZX', 'IMUL')",4
"('PUSH', 'CALL_NEAR', 'REPNE_SCASB')",4
"('CALL_NEAR', 'REPNE_SCASB', 'CMP')",4
"('SAR', 'CMP', 'SBB')",8
"('CMP', 'JZ', 'FILD')",8
"('JZ', 'FILD', 'MOV')",4
"('FILD', 'MOV', 'SUB')",4
"('MOV', 'SUB', 'FSTP')",4
"('SUB', 'FSTP', 'FLD')",8
"('FLD', 'FSTP', 'FILD')",6
"('FSTP', 'FILD', 'TEST')",4
"('FILD', 'TEST', 'JL')",8
"('TEST', 'JL', 'FMUL')",4
"('JL', 'FMUL', 'FSTP')",4
"('PUSH', 'PUSH', 'FLD')",5
"('PUSH', 'FLD', 'FDIV')",4
"('FLD', 'FDIV', 'FSTP')",4
"('FSTP', 'FLD', 'FLD')",9
"('FLD', 'FLD', 'CALL_NEAR')",6
"('ADD', 'PUSH', 'FWAIT')",4
"('FNSTCW', 'FWAIT', 'CMP')",4
"('FWAIT', 'CMP', 'JZ')",4
"('MOV', 'MOV', 'FLDCW')",4
"('FLDCW', 'MOV', 'FXAM')",4
"('MOV', 'FXAM', 'MOV')",4
"('FXAM', 'MOV', 'FWAIT')",4
"('MOV', 'FWAIT', 'FNSTSW')",5
"('FWAIT', 'FNSTSW', 'MOV')",4
"('FNSTSW', 'MOV', 'FXCH')",4
"('MOV', 'FXCH', 'MOV')",4
"('FXCH', 'MOV', 'FXAM')",4
"('MOV', 'FXAM', 'FWAIT')",4
"('FXAM', 'FWAIT', 'FNSTSW')",4
"('FWAIT', 'FNSTSW', 'FXCH')",4
"('FNSTSW', 'FXCH', 'MOV')",4
"('FXCH', 'MOV', 'SHL')",4
"('SHL', 'SAR', 'ROL')",8
"('SAR', 'ROL', 'MOV')",8
"('ROL', 'MOV', 'AND')",8
"('MOV', 'AND', 'XLAT')",8
"('AND', 'XLAT', 'MOV')",4
"('XLAT', 'MOV', 'SHL')",4
"('AND', 'XLAT', 'SHL')",4
"('XLAT', 'SHL', 'SHL')",4
"('SHL', 'OR', 'MOVSX')",4
"('OR', 'MOVSX', 'AND')",4
"('ADD', 'JMP', 'FXCH')",4
"('JMP', 'FXCH', 'FPREM')",4
"('FXCH', 'FPREM', 'FWAIT')",4
"('FPREM', 'FWAIT', 'FNSTSW')",4
"('FWAIT', 'FNSTSW', 'FWAIT')",4
"('FNSTSW', 'FWAIT', 'SAHF')",4
"('FWAIT', 'SAHF', 'JP')",4
"('SAHF', 'JP', 'FSTP')",4
"('JP', 'FSTP', 'RET_NEAR')",4
"('FSTP', 'RET_NEAR', 'OR')",4
"('CMP', 'JNZ', 'FST')",4
"('JNZ', 'FST', 'MOV')",4
"('FST', 'MOV', 'OR')",4
"('AND', 'JZ', 'FLDCW')",4
"('JZ', 'FLDCW', 'FWAIT')",4
"('FLDCW', 'FWAIT', 'RET_NEAR')",4
"('FWAIT', 'RET_NEAR', 'POP')",4
"('LEAVE', 'RET_NEAR', 'FABS')",4
"('RET_NEAR', 'FABS', 'FLD')",4
"('FABS', 'FLD', 'FABS')",4
"('FLD', 'FABS', 'FSUB')",4
"('FABS', 'FSUB', 'FCOMPP')",4
"('FSUB', 'FCOMPP', 'FNSTSW')",4
"('TEST', 'JNP', 'FLD')",9
"('JNP', 'FLD', 'LEAVE')",4
"('FLD', 'LEAVE', 'RET_NEAR')",8
"('LEAVE', 'RET_NEAR', 'FIMUL')",4
"('RET_NEAR', 'FIMUL', 'PUSH')",4
"('FIMUL', 'PUSH', 'PUSH')",11
"('PUSH', 'FSTP', 'CALL_NEAR')",23
"('FSTP', 'CALL_NEAR', 'FLDZ')",4
"('CALL_NEAR', 'FLDZ', 'FCOMP')",4
"('FLDZ', 'FCOMP', 'FNSTSW')",7
"('FCOMP', 'FNSTSW', 'FLD')",4
"('FNSTSW', 'FLD', 'TEST')",4
"('FLD', 'TEST', 'JP')",4
"('TEST', 'JP', 'FADD')",4
"('JP', 'FADD', 'FSTP')",4
"('FADD', 'FSTP', 'JMP')",4
"('FSTP', 'JMP', 'FLD')",4
"('JMP', 'FLD', 'LEAVE')",4
"('JLE', 'NEG', 'MOV')",4
"('FILD', 'MOV', 'FSTP')",4
"('MOV', 'FSTP', 'CMP')",4
"('FSTP', 'CMP', 'JZ')",4
"('FILD', 'SUB', 'FSTP')",4
"('FSTP', 'FLD', 'FMUL')",8
"('FSTP', 'CALL_NEAR', 'FIMUL')",4
"('CALL_NEAR', 'FIMUL', 'PUSH')",7
"('FSTP', 'CALL_NEAR', 'CALL_NEAR')",7
"('SUB', 'AND', 'FLD')",7
"('AND', 'FLD', 'FST')",7
"('FLD', 'FST', 'FISTP')",7
"('FST', 'FISTP', 'FILD')",7
"('FISTP', 'FILD', 'MOV')",7
"('FILD', 'MOV', 'MOV')",7
"('TEST', 'JZ', 'FSUBP')",7
"('JZ', 'FSUBP', 'TEST')",7
"('FSUBP', 'TEST', 'JS')",7
"('TEST', 'JS', 'FSTP')",7
"('JS', 'FSTP', 'MOV')",7
"('FSTP', 'MOV', 'ADD')",8
"('MOV', 'ADD', 'SBB')",7
"('MOV', 'SBB', 'LEAVE')",7
"('SBB', 'LEAVE', 'RET_NEAR')",7
"('TEST', 'JL', 'SAR')",4
"('JL', 'SAR', 'ADD')",4
"('IDIV', 'POP', 'POP')",4
"('RET_NEAR', 'IMUL', 'AND')",4
"('POP', 'ADD', 'REP_MOVSD')",4
"('OR', 'RET_NEAR', 'MOVSX')",4
"('MOVSX', 'JMP', 'RET_NEAR')",5
"('PUSH', 'CALL_NEAR', 'REP_MOVSB')",12
"('CALL_NEAR', 'REP_MOVSB', 'TEST')",8
"('REP_MOVSB', 'TEST', 'JL')",4
"('PUSH', 'LEA', 'JNBE')",4
"('LEA', 'JNBE', 'JMP')",4
"('NOT', 'XOR', 'LEA')",4
"('REP_MOVSD', 'CMP', 'JNZ')",7
"('AND', 'OR', 'JL')",4
"('OR', 'JL', 'CMP')",4
"('RET_NEAR', 'MOVSX', 'TEST')",6
"('CMP', 'MOVZX', 'LEA')",10
"('MOVZX', 'LEA', 'JNBE')",8
"('LEA', 'JNBE', 'CMP')",4
"('POP', 'CMP', 'SETNZ')",4
"('JNB', 'DEC', 'JZ')",3
"('LEA', 'JNBE', 'JZ')",4
"('MOV', 'JNBE', 'MOVZX')",8
"('JZ', 'OR', 'SHR')",9
"('OR', 'SHR', 'TEST')",18
"('OR', 'MOVZX', 'DEC')",8
"('LEA', 'REP_MOVSD', 'CMP')",5
"('JNL', 'NEG', 'SAR')",8
"('NEG', 'SAR', 'MOV')",4
"('NEG', 'SAR', 'ADD')",4
"('ADD', 'JMP', 'SAR')",4
"('JMP', 'SAR', 'ADD')",7
"('ADD', 'JMP', 'CDQ')",4
"('JMP', 'CDQ', 'IDIV')",4
"('SUB', 'IMUL', 'SUB')",4
"('IMUL', 'SUB', 'POP')",4
"('POP', 'IMUL', 'MOV')",4
"('DIV', 'TEST', 'LEA')",5
"('CMP', 'JNZ', 'FLD')",14
"('FNSTSW', 'SAHF', 'JZ')",5
"('SAHF', 'JZ', 'PUSH')",4
"('JB', 'CALL_NEAR', 'LEA')",5
"('PUSH', 'PUSH', 'FLDZ')",4
"('PUSH', 'FLDZ', 'LEA')",4
"('FLDZ', 'LEA', 'FSTP')",4
"('LEA', 'FSTP', 'PUSH')",6
"('MOV', 'FLD', 'PUSH')",8
"('FLD', 'PUSH', 'FSTP')",26
"('PUSH', 'FSTP', 'PUSH')",13
"('JZ', 'FLD', 'FSUB')",8
"('FLD', 'FSUB', 'FMUL')",8
"('FSUB', 'FMUL', 'POP')",8
"('FMUL', 'POP', 'RET_NEAR')",8
"('JNZ', 'FLD', 'JMP')",8
"('FLD', 'JMP', 'POP')",8
"('FSTP', 'FLD', 'FISTP')",8
"('FLD', 'FISTP', 'FWAIT')",8
"('FISTP', 'FWAIT', 'MOV')",8
"('FWAIT', 'MOV', 'POP')",8
"('POP', 'RET_NEAR', 'FLDZ')",6
"('RET_NEAR', 'FLDZ', 'PUSH')",4
"('FLDZ', 'PUSH', 'MOV')",4
"('PUSH', 'MOV', 'FSTP')",6
"('CMP', 'MOV', 'NOT')",4
"('MOV', 'NOT', 'SETZ')",4
"('NOT', 'SETZ', 'SHR')",8
"('SHL', 'MOVZX', 'JMP')",3
"('REP_MOVSB', 'TEST', 'JNZ')",3
"('PUSH', 'JNBE', 'CMP')",6
"('IMUL', 'LEA', 'DEC')",13
"('LEA', 'DEC', 'OR')",3
"('PUSH', 'CALL_NEAR', 'FIMUL')",3
"('POP', 'REP_MOVSD', 'PUSH')",3
"('SHL', 'MOVZX', 'SHL')",4
"('IDIV', 'PUSH', 'ADD')",5
"('IMUL', 'PUSH', 'IMUL')",5
"('LEA', 'REP_STOSD', 'AND')",5
"('JZ', 'XOR', 'JZ')",4
"('JZ', 'SHR', 'OR')",4
"('CALL_NEAR', 'MOVZX', 'IMUL')",5
"('XOR', 'REPE_CMPSB', 'PUSH')",2
"('INC', 'OR', 'RET_NEAR')",1
"('LEA', 'REP_MOVSD', 'NEG')",1
"('TEST', 'SETNZ', 'SHR')",1
"('SETNZ', 'SHR', 'MOV')",1
"('JBE', 'TEST', 'MOV')",3
"('CMP', 'JNLE', 'OR')",8
"('JZ', 'MOVZX', 'RET_NEAR')",3
"('MOVZX', 'RET_NEAR', 'XOR')",7
"('NEG', 'SHL', 'MOV')",8
"('MOV', 'IMUL', 'JMP')",4
"('IMUL', 'JMP', 'CMP')",2
"('SHR', 'AND', 'JBE')",4
"('AND', 'JBE', 'CMP')",3
"('JBE', 'MOVZX', 'AND')",2
"('SBB', 'MOV', 'CMP')",4
"('SUB', 'MOVSD', 'MOV')",4
"('LEA', 'LEA', 'NEG')",9
"('MOV', 'REP_MOVSD', 'CALL_NEAR')",2
"('REP_MOVSD', 'CALL_NEAR', 'SUB')",2
"('POP', 'LEA', 'SHR')",4
"('MOV', 'REP_STOSD', 'SUB')",2
"('REP_STOSD', 'SUB', 'MOV')",2
"('POP', 'POP', 'REP_STOSD')",4
"('XOR', 'RET_NEAR', 'FNCLEX')",1
"('RET_NEAR', 'FNCLEX', 'MOV')",3
"('FNCLEX', 'MOV', 'CMP')",4
"('JNZ', 'SHR', 'JNZ')",8
"('AND', 'JNZ', 'JMP')",4
"('RET_NEAR', 'RET_NEAR', 'FNCLEX')",1
"('PUSH', 'CALL_NEAR', 'FNCLEX')",1
"('CALL_NEAR', 'FNCLEX', 'MOV')",1
"('REP_MOVSD', 'ADD', 'XOR')",1
"('XOR', 'RET_NEAR', 'DEC')",1
"('MOVSD', 'MOVSD', 'JNB')",6
"('MOVSD', 'JNB', 'XOR')",4
"('MOV', 'MOVSX', 'JNZ')",2
"('MOVSX', 'JNZ', 'PUSH')",2
"('MOV', 'JZ', 'JNZ')",2
"('JZ', 'JNZ', 'XOR')",2
"('MOVZX', 'OR', 'SHR')",2
"('CMP', 'PUSH', 'JNB')",14
"('LEA', 'OR', 'XOR')",10
"('OR', 'XOR', 'MOVSX')",2
"('XOR', 'MOVSX', 'REPNE_SCASB')",2
"('MOVSX', 'REPNE_SCASB', 'REPNE_SCASB')",2
"('XOR', 'MOVSX', 'MOV')",3
"('LEA', 'LEA', 'MOVSX')",3
"('JNL', 'SUB', 'INC')",2
"('REPNE_SCASB', 'LEA', 'OR')",2
"('JL', 'MOVSX', 'CMP')",3
"('AND', 'SAR', 'PUSH')",5
"('JBE', 'LEA', 'IMUL')",1
"('DIV', 'PUSH', 'TEST')",4
"('MOV', 'SHR', 'RET_NEAR')",2
"('SHR', 'RET_NEAR', 'CMP')",2
"('CMP', 'JMP', 'SETNLE')",1
